Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,11/19/2025 16:55,11/19/2025 17:02,XAUUSD,Buy,0.010,0.00000,0.00000,4121.29000,4125.91000,0.0000,0.0000,462.0,4.62,0.65,"Hoko GOLD",00:00:07:03,14.3,1m,1276.0,2.76,462.0,4.62,-1276.0,-12.76,26.6,100.0,0.00,0.00
,11/19/2025 11:46,11/19/2025 12:00,XAUUSD,Buy,0.010,0.00000,0.00000,4102.26000,4111.96000,0.0000,0.0000,970.0,9.70,1.39,"Hoko GOLD",00:00:13:46,7.2,59s,2100.0,2.17,970.0,9.700000000000001,-2100.0,-21.0,31.6,100.0,0.00,0.00
,11/14/2025 14:11,11/14/2025 15:00,XAUUSD,Sell,0.010,0.00000,0.00000,4129.34000,4117.51000,0.0000,0.0000,1183.0,11.83,1.72,"Hoko GOLD",00:00:48:52,2.1,1m,2825.0,2.39,1183.0,11.83,-2825.0,-28.25,29.5,100.0,0.00,0.00
,11/14/2025 13:21,11/14/2025 14:01,XAUUSD,Sell,0.010,0.00000,0.00000,4146.03000,4132.60000,0.0000,0.0000,1343.0,13.43,1.99,"",00:00:40:48,2.5,1m,2448.0,1.82,1343.0,13.43,-2448.0,-24.48,35.4,100.0,0.00,0.00
,11/14/2025 13:16,11/14/2025 13:18,XAUUSD,Sell,0.010,0.00000,0.00000,4149.15000,4144.38000,0.0000,0.0000,477.0,4.77,0.71,"Hoko GOLD",00:00:01:32,,,,,,,,,,,,
,11/13/2025 15:00,11/13/2025 16:00,XAUUSD,Sell,0.010,0.00000,0.00000,4240.77000,4232.55000,0.0000,0.0000,822.0,8.22,1.24,"Hoko GOLD",00:00:59:15,91.7,54m,1210.0,0.25,965.0,9.65,-245.0,-2.45,79.8,88.2,-143.00,-1.43
,11/12/2025 17:16,11/12/2025 17:55,XAUUSD,Buy,0.010,0.00000,0.00000,4164.90000,4175.76000,0.0000,0.0000,1086.0,10.86,1.67,"Hoko GOLD",00:00:38:53,2.7,1m,3783.0,3.48,1086.0,10.86,-3783.0,-37.83,22.3,100.0,0.00,0.00
,11/12/2025 17:10,11/12/2025 17:49,XAUUSD,Buy,0.010,0.00000,0.00000,4147.86000,4182.79000,0.0000,0.0000,3493.0,34.93,5.67,"Hoko GOLD",00:00:38:49,2.6,1m,2079.0,0.60,3493.0,34.93,-2079.0,-20.79,62.7,100.0,0.00,0.00
,11/12/2025 13:00,11/12/2025 14:05,XAUUSD,Sell,0.010,0.00000,0.00000,4128.02000,4128.79000,0.0000,0.0000,-77.0,-0.77,-0.12,"Hoko GOLD",00:01:05:35,90.8,59m,916.0,0.12,817.0,8.17,-99.0,-0.99,89.2,2.4,-894.00,-8.94
,11/10/2025 14:00,11/10/2025 15:39,XAUUSD,Buy,0.010,0.00000,0.00000,4086.26000,4096.40000,0.0000,0.0000,1014.0,10.14,1.67,"Hoko GOLD",00:01:39:41,37.4,37m,1016.0,0.99,1026.0,10.26,-1016.0,-10.16,50.2,99.4,-12.00,-0.12
,11/10/2025 11:00,11/10/2025 15:00,XAUUSD,Buy,0.010,0.00000,0.00000,4082.71000,4097.67000,0.0000,0.0000,1496.0,14.96,2.53,"Hoko GOLD",00:04:00:00,9.2,22m,1023.0,0.54,1496.0,14.96,-810.0,-8.1,64.9,100.0,0.00,0.00
,11/06/2025 12:30,11/06/2025 16:00,XAUUSD,Buy,0.010,0.00000,0.00000,4005.81000,4012.23000,0.0000,0.0000,642.0,6.42,1.10,"Hoko GOLD",00:03:30:01,92.9,3h 15m,1416.0,0.08,1328.0,13.280000000000001,-110.0,-1.1,92.4,52.3,-686.00,-6.86
,11/06/2025 14:03,11/06/2025 15:00,XAUUSD,Sell,0.010,0.00000,0.00000,4016.78000,4004.94000,0.0000,0.0000,1184.0,11.84,2.07,"Hoko GOLD",00:00:56:38,82.5,46m,1145.0,0.16,1184.0,11.84,-195.0,-1.95,85.9,100.0,0.00,0.00
,11/06/2025 14:00,11/06/2025 14:53,XAUUSD,Buy,0.010,0.00000,0.00000,4018.56000,4005.31000,0.0000,0.0000,-1325.0,-13.25,-2.26,"Hoko GOLD",00:00:53:25,0.0,0s,1325.0,1428.57,0.0,0.0,-1325.0,-13.25,0.0,0.0,-1325.00,-13.25
,11/05/2025 14:00,11/05/2025 15:05,XAUUSD,Buy,0.010,0.00000,0.00000,3966.99000,3967.56000,0.0000,0.0000,57.0,0.57,0.10,"Hoko GOLD",00:01:04:59,7.9,5m,1030.0,5.61,156.0,1.56,-874.0,-8.74,15.1,90.4,-99.00,-0.99
,11/04/2025 16:34,11/04/2025 16:54,XAUUSD,Sell,0.010,0.00000,0.00000,3937.79000,3947.52000,0.0000,0.0000,-973.0,-9.73,-1.63,"Hoko GOLD",00:00:20:16,0.0,0s,4341.0,5000.00,0.0,0.0,-4341.0,-43.410000000000004,0.0,77.6,-973.00,-9.73
,11/04/2025 16:03,11/04/2025 16:36,XAUUSD,Sell,0.010,0.00000,0.00000,3968.89000,3934.63000,0.0000,0.0000,3426.0,34.26,6.10,"Hoko GOLD",00:00:33:01,3.1,1m,2631.0,0.77,3426.0,34.26,-2631.0,-26.310000000000002,56.6,100.0,0.00,0.00
,11/03/2025 16:00,11/03/2025 17:00,XAUUSD,Sell,0.010,0.00000,0.00000,4015.91000,4027.47000,0.0000,0.0000,-1156.0,-11.56,-2.02,"Hoko GOLD",00:01:00:00,31.7,19m,1493.0,3.43,337.0,3.37,-1156.0,-11.56,22.6,0.0,-1493.00,-14.93
,11/03/2025 10:00,11/03/2025 11:07,XAUUSD,Sell,0.010,0.00000,0.00000,4025.43000,4022.40000,0.0000,0.0000,303.0,3.03,0.53,"Hoko GOLD",00:01:07:24,89.6,1h 0m,1391.0,0.19,1173.0,11.73,-218.0,-2.18,84.3,37.5,-870.00,-8.70
,10/29/2025 13:03,10/29/2025 14:00,XAUUSD,Sell,0.010,0.00000,0.00000,4021.51000,4023.69000,0.0000,0.0000,-218.0,-2.18,-0.38,"Hoko GOLD",00:00:56:29,8.8,4m,1102.0,2.65,302.0,3.02,-800.0,-8.0,27.4,52.8,-520.00,-5.20
,10/24/2025 14:30,10/24/2025 15:30,XAUUSD,Sell,0.010,0.00000,0.00000,4056.06000,4061.99000,0.0000,0.0000,-593.0,-5.93,-1.03,"Hoko GOLD",00:01:00:01,1.7,1m,2644.0,74.63,35.0,0.35000000000000003,-2609.0,-26.09,1.3,76.2,-628.00,-6.28
,10/24/2025 12:00,10/24/2025 13:56,XAUUSD,Buy,0.010,0.00000,0.00000,4065.09000,4053.94000,0.0000,0.0000,-1115.0,-11.15,-1.89,"Hoko GOLD",00:01:56:08,56.9,1h 6m,1952.0,1.34,834.0,8.34,-1118.0,-11.18,42.7,0.2,-1949.00,-19.49
,10/22/2025 13:55,10/22/2025 15:00,XAUUSD,Sell,0.010,0.00000,0.00000,4032.34000,4029.22000,0.0000,0.0000,312.0,3.12,0.53,"Hoko GOLD",00:01:04:38,73.9,47m,2865.0,0.74,1653.0,16.53,-1231.0,-12.31,57.3,53.5,-1341.00,-13.41
,10/21/2025 16:01,10/21/2025 16:06,XAUUSD,Sell,0.010,0.00000,0.00000,4200.38000,4209.07000,0.0000,0.0000,-869.0,-8.69,-1.46,"Hoko GOLD",00:00:05:21,,,,,,,,,,,,
,10/21/2025 15:00,10/21/2025 16:00,XAUUSD,Sell,0.010,0.00000,0.00000,4254.24000,4210.27000,0.0000,0.0000,4397.0,43.97,7.98,"Hoko GOLD",00:00:59:59,100.0,59m,599.0,0.00,4644.0,46.44,0.0,0.0,100.0,94.7,-247.00,-2.47
,10/21/2025 15:13,10/21/2025 15:20,XAUUSD,Sell,0.010,0.00000,0.00000,4220.47000,4232.95000,0.0000,0.0000,-1248.0,-12.48,-2.22,"Hoko GOLD",00:00:06:43,,,,,,,,,,,,
,10/20/2025 15:42,10/20/2025 15:50,XAUUSD,Buy,0.010,0.00000,0.00000,4322.30000,4313.29000,0.0000,0.0000,-901.0,-9.01,-1.57,"Hoko GOLD",00:00:08:14,,,,,,,,,,,,
,10/17/2025 17:04,10/17/2025 17:06,XAUUSD,Sell,0.010,0.00000,0.00000,4238.12000,4245.89000,0.0000,0.0000,-777.0,-7.77,-1.34,"Hoko GOLD",00:00:01:19,,,,,,,,,,,,
,10/16/2025 17:39,10/16/2025 17:55,XAUUSD,Sell,0.010,0.00000,0.00000,4258.91000,4263.18000,0.0000,0.0000,-427.0,-4.27,-0.73,"Hoko GOLD",00:00:15:14,,,,,,,,,,,,
,10/16/2025 17:00,10/16/2025 17:55,XAUUSD,Buy,0.010,0.00000,0.00000,4252.01000,4262.88000,0.0000,0.0000,1087.0,10.87,1.90,"Hoko GOLD",00:00:54:19,100.0,54m,720.0,0.00,1357.0,13.57,0.0,0.0,100.0,80.1,-270.00,-2.70
,10/16/2025 16:30,10/16/2025 17:00,XAUUSD,Sell,0.010,0.00000,0.00000,4251.01000,4245.73000,0.0000,0.0000,528.0,5.28,0.93,"Hoko GOLD",00:00:29:50,40.0,11m,645.0,1.22,528.0,5.28,-645.0,-6.45,45.0,100.0,0.00,0.00
,10/16/2025 10:30,10/16/2025 11:01,XAUUSD,Sell,0.010,0.00000,0.00000,4233.55000,4233.23000,0.0000,0.0000,32.0,0.32,0.06,"Hoko GOLD",00:00:31:31,85.8,27m,662.0,0.02,652.0,6.5200000000000005,-10.0,-0.1,98.5,6.3,-620.00,-6.20
,10/15/2025 16:45,10/15/2025 17:00,XAUUSD,Sell,0.010,0.00000,0.00000,4194.92000,4194.52000,0.0000,0.0000,40.0,0.40,0.07,"Hoko GOLD",00:00:15:11,,,,,,,,,,,,
,10/15/2025 12:30,10/15/2025 15:00,XAUUSD,Buy,0.010,0.00000,0.00000,4190.18000,4198.68000,0.0000,0.0000,850.0,8.50,1.52,"Hoko GOLD",00:02:29:59,100.0,2h 29m,1078.0,0.00,1281.0,12.81,0.0,0.0,100.0,66.4,-431.00,-4.31
,10/15/2025 11:59,10/15/2025 12:30,XAUUSD,Sell,0.010,0.00000,0.00000,4209.37000,4190.33000,0.0000,0.0000,1904.0,19.04,3.53,"Hoko GOLD",00:00:30:09,100.0,30m,636.0,0.00,2540.0,25.400000000000002,0.0,0.0,100.0,75.0,-636.00,-6.36
,10/14/2025 14:00,10/14/2025 14:15,XAUUSD,Sell,0.010,0.00000,0.00000,4131.97000,4132.32000,0.0000,0.0000,-35.0,-0.35,-0.06,"Hoko GOLD",00:00:15:32,,,,,,,,,,,,
,10/14/2025 12:30,10/14/2025 13:05,XAUUSD,Sell,0.010,0.00000,0.00000,4140.07000,4130.08000,0.0000,0.0000,999.0,9.99,1.88,"Hoko GOLD",00:00:35:43,100.0,35m,252.0,0.00,1251.0,12.51,0.0,0.0,100.0,79.9,-252.00,-2.52
,10/14/2025 11:45,10/14/2025 11:53,XAUUSD,Sell,0.010,0.00000,0.00000,4132.61000,4143.61000,0.0000,0.0000,-1100.0,-11.00,-2.03,"Hoko GOLD",00:00:08:14,,,,,,,,,,,,
,10/13/2025 16:35,10/13/2025 17:30,XAUUSD,Sell,0.010,0.00000,0.00000,4084.47000,4095.65000,0.0000,0.0000,-1118.0,-11.18,-2.02,"Hoko GOLD",00:00:54:09,,,,,,,,,,,,
,10/13/2025 16:35,10/13/2025 17:05,XAUUSD,Buy,0.010,0.00000,0.00000,4084.64000,4092.25000,0.0000,0.0000,761.0,7.61,1.40,"Hoko GOLD",00:00:29:54,,,,,,,,,,,,
,09/16/2025 17:00,09/17/2025 15:55,XAUUSD,Sell,0.010,0.00000,0.00000,3695.41000,3678.54000,0.0000,0.2500,1687.0,17.12,3.24,"Hoko GOLD",00:22:55:21,98.6,22h 36m,1722.0,0.20,3401.0,34.01,-670.0,-6.7,83.5,57.9,-1714.00,-17.14
,09/16/2025 14:28,09/16/2025 15:00,XAUUSD,Buy,0.010,0.00000,0.00000,3692.71000,3697.33000,0.0000,0.0000,462.0,4.62,0.88,"Hoko GOLD",00:00:31:10,96.8,30m,245.0,0.02,661.0,6.61,-13.0,-0.13,98.1,70.5,-199.00,-1.99
,09/16/2025 10:35,09/16/2025 11:30,XAUUSD,Sell,0.010,0.00000,0.00000,3689.44000,3694.70000,0.0000,0.0000,-526.0,-5.26,-1.00,"Hoko GOLD",00:00:54:48,61.2,33m,977.0,2.43,285.0,2.85,-692.0,-6.92,29.2,17.0,-811.00,-8.11
,09/15/2025 17:30,09/15/2025 17:55,XAUUSD,Buy,0.010,0.00000,0.00000,3659.50000,3663.12000,0.0000,0.0000,362.0,3.62,0.69,"Hoko GOLD",00:00:24:58,100.0,24m,33.0,0.00,395.0,3.95,0.0,0.0,100.0,91.6,-33.00,-0.33
,09/15/2025 17:02,09/15/2025 17:55,XAUUSD,Sell,0.010,0.00000,0.00000,3654.17000,3663.32000,0.0000,0.0000,-915.0,-9.15,-1.71,"Hoko GOLD",00:00:52:59,0.0,0s,915.0,1000.00,0.0,0.0,-915.0,-9.15,0.0,0.0,-915.00,-9.15
,09/15/2025 10:30,09/15/2025 11:09,XAUUSD,Buy,0.010,0.00000,0.00000,3636.48000,3642.30000,0.0000,0.0000,582.0,5.82,1.10,"Hoko GOLD",00:00:39:48,100.0,39m,152.0,0.00,734.0,7.34,0.0,0.0,100.0,79.3,-152.00,-1.52
,09/12/2025 16:45,09/12/2025 17:55,XAUUSD,Sell,0.010,0.00000,0.00000,3650.78000,3648.93000,0.0000,0.0000,185.0,1.85,0.35,"Hoko GOLD",00:01:10:00,42.9,30m,338.0,1.58,193.0,1.93,-304.0,-3.04,38.8,98.4,-8.00,-0.08
,09/12/2025 13:00,09/12/2025 15:30,XAUUSD,Sell,0.010,0.00000,0.00000,3646.51000,3642.49000,0.0000,0.0000,402.0,4.02,0.77,"Hoko GOLD",00:02:30:01,22.6,33m,497.0,0.66,755.0,7.55,-497.0,-4.97,60.3,71.8,-353.00,-3.53
,09/12/2025 12:00,09/12/2025 12:16,XAUUSD,Sell,0.010,0.00000,0.00000,3640.87000,3642.23000,0.0000,0.0000,-136.0,-1.36,-0.26,"Hoko GOLD",00:00:16:16,,,,,,,,,,,,
,09/11/2025 17:00,09/11/2025 17:33,XAUUSD,Buy,0.010,0.00000,0.00000,3630.63000,3632.83000,0.0000,0.0000,220.0,2.20,0.42,"Hoko GOLD",00:00:33:32,,,,,,,,,,,,
,09/11/2025 10:30,09/11/2025 11:11,XAUUSD,Buy,0.010,0.00000,0.00000,3626.24000,3627.96000,0.0000,0.0000,172.0,1.72,0.33,"Hoko GOLD",00:00:41:50,,,,,,,,,,,,
,09/09/2025 16:45,09/09/2025 17:00,XAUUSD,Sell,0.010,0.00000,0.00000,3663.13000,3674.47000,0.0000,0.0000,-1134.0,-11.34,-2.14,"Hoko GOLD",00:00:15:12,,,,,,,,,,,,
,09/09/2025 16:30,09/09/2025 17:00,XAUUSD,Sell,0.010,0.00000,0.00000,3658.57000,3666.44000,0.0000,0.0000,-787.0,-7.87,-1.46,"Hoko GOLD",00:00:29:47,,,,,,,,,,,,
,09/09/2025 12:00,09/09/2025 14:00,XAUUSD,Sell,0.010,0.00000,0.00000,3648.24000,3652.30000,0.0000,0.0000,-406.0,-4.06,-0.75,"Hoko GOLD",00:02:00:01,0.0,0s,572.0,588.24,0.0,0.0,-572.0,-5.72,0.0,29.0,-406.00,-4.06
,09/09/2025 10:15,09/09/2025 11:15,XAUUSD,Sell,0.010,0.00000,0.00000,3647.08000,3645.44000,0.0000,0.0000,164.0,1.64,0.30,"Hoko GOLD",00:01:00:16,100.0,1h 0m,268.0,0.00,420.0,4.2,0.0,0.0,100.0,39.0,-256.00,-2.56
,09/08/2025 16:31,09/08/2025 17:30,XAUUSD,Sell,0.010,0.00000,0.00000,3622.35000,3630.73000,0.0000,0.0000,-838.0,-8.38,-1.52,"Hoko GOLD",00:00:58:07,,,,,,,,,,,,
,09/08/2025 13:35,09/08/2025 14:30,XAUUSD,Sell,0.010,0.00000,0.00000,3617.19000,3617.06000,0.0000,0.0000,13.0,0.13,0.02,"Hoko GOLD",00:00:54:46,,,,,,,,,,,,
,09/05/2025 16:15,09/05/2025 16:30,XAUUSD,Sell,0.010,0.00000,0.00000,3581.43000,3580.87000,0.0000,0.0000,56.0,0.56,0.10,"Hoko GOLD",00:00:15:04,,,,,,,,,,,,
,09/05/2025 15:32,09/05/2025 16:02,XAUUSD,Buy,0.010,0.00000,0.00000,3579.21000,3578.05000,0.0000,0.0000,-116.0,-1.16,-0.21,"Hoko GOLD",00:00:29:24,,,,,,,,,,,,
,09/05/2025 15:30,09/05/2025 15:30,XAUUSD,Sell,0.010,0.00000,0.00000,3554.97000,3567.90000,0.0000,0.0000,-1293.0,-12.93,-2.30,"Hoko GOLD",00:00:00:03,,,,,,,,,,,,
,09/03/2025 16:08,09/03/2025 17:55,XAUUSD,Buy,0.010,0.00000,0.00000,3556.02000,3554.61000,0.0000,0.0000,-141.0,-1.41,-0.25,"Hoko GOLD",00:01:46:49,,,,,,,,,,,,
,09/03/2025 17:31,09/03/2025 17:55,XAUUSD,Sell,0.010,0.00000,0.00000,3561.18000,3555.03000,0.0000,0.0000,615.0,6.15,1.10,"Hoko GOLD",00:00:23:01,,,,,,,,,,,,
,09/03/2025 16:00,09/03/2025 17:00,XAUUSD,Sell,0.010,0.00000,0.00000,3549.76000,3554.00000,0.0000,0.0000,-424.0,-4.24,-0.75,"Hoko GOLD",00:00:59:57,,,,,,,,,,,,
,09/03/2025 14:00,09/03/2025 15:58,XAUUSD,Sell,0.010,0.00000,0.00000,3539.92000,3551.27000,0.0000,0.0000,-1135.0,-11.35,-1.98,"Hoko GOLD",00:01:58:53,,,,,,,,,,,,
,09/03/2025 11:45,09/03/2025 13:20,XAUUSD,Sell,0.010,0.00000,0.00000,3538.55000,3535.94000,0.0000,0.0000,261.0,2.61,0.46,"Hoko GOLD",00:01:35:57,,,,,,,,,,,,
,09/03/2025 10:15,09/03/2025 10:31,XAUUSD,Sell,0.010,0.00000,0.00000,3534.79000,3534.05000,0.0000,0.0000,74.0,0.74,0.13,"Hoko GOLD",00:00:16:25,,,,,,,,,,,,
,09/02/2025 17:47,09/02/2025 17:55,XAUUSD,Buy,0.010,0.00000,0.00000,3513.57000,3511.22000,0.0000,0.0000,-235.0,-2.35,-0.41,"Hoko GOLD",00:00:07:42,,,,,,,,,,,,
,09/02/2025 16:00,09/02/2025 16:15,XAUUSD,Buy,0.010,0.00000,0.00000,3483.41000,3483.30000,0.0000,0.0000,-11.0,-0.11,-0.02,"Hoko GOLD",00:00:15:01,,,,,,,,,,,,
,09/02/2025 14:45,09/02/2025 15:16,XAUUSD,Buy,0.010,0.00000,0.00000,3484.28000,3487.92000,0.0000,0.0000,364.0,3.64,0.64,"Hoko GOLD",00:00:31:38,,,,,,,,,,,,
,09/01/2025 17:45,09/01/2025 17:55,XAUUSD,Sell,0.010,0.00000,0.00000,3474.52000,3477.15000,0.0000,0.0000,-263.0,-2.63,-0.46,"Hoko GOLD",00:00:10:00,,,,,,,,,,,,
,09/01/2025 05:06,09/01/2025 06:01,XAUUSD,Buy,0.010,0.00000,0.00000,3460.10000,3485.81000,0.0000,0.0000,2571.0,25.71,4.71,"Hoko GOLD",00:00:55:39,,,,,,,,,,,,
,08/29/2025 17:05,08/29/2025 17:55,XAUUSD,Buy,0.010,0.00000,0.00000,3432.92000,3438.07000,0.0000,0.0000,515.0,5.15,0.95,"Hoko GOLD",00:00:49:47,,,,,,,,,,,,
,08/29/2025 15:45,08/29/2025 16:08,XAUUSD,Buy,0.010,0.00000,0.00000,3412.97000,3414.10000,0.0000,0.0000,113.0,1.13,0.21,"Hoko GOLD",00:00:23:29,,,,,,,,,,,,
,08/29/2025 11:30,08/29/2025 14:00,XAUUSD,Sell,0.010,0.00000,0.00000,3412.59000,3405.70000,0.0000,0.0000,689.0,6.89,1.29,"Hoko GOLD",00:02:30:00,100.0,2h 30m,178.0,0.00,705.0,7.05,0.0,0.0,100.0,97.7,-16.00,-0.16
,08/28/2025 16:45,08/28/2025 17:55,XAUUSD,Sell,0.010,0.00000,0.00000,3405.59000,3411.83000,0.0000,0.0000,-624.0,-6.24,-1.16,"Hoko GOLD",00:01:10:01,,,,,,,,,,,,
,08/28/2025 17:31,08/28/2025 17:55,XAUUSD,Sell,0.010,0.00000,0.00000,3410.23000,3411.76000,0.0000,0.0000,-153.0,-1.53,-0.28,"Hoko GOLD",00:00:23:17,,,,,,,,,,,,
,08/28/2025 17:40,08/28/2025 17:55,XAUUSD,Buy,0.010,0.00000,0.00000,3413.53000,3411.50000,0.0000,0.0000,-203.0,-2.03,-0.37,"Hoko GOLD",00:00:14:19,,,,,,,,,,,,
,08/28/2025 15:31,08/28/2025 16:30,XAUUSD,Sell,0.010,0.00000,0.00000,3401.47000,3404.98000,0.0000,0.0000,-351.0,-3.51,-0.64,"Hoko GOLD",00:00:58:29,,,,,,,,,,,,
,08/28/2025 12:30,08/28/2025 13:30,XAUUSD,Sell,0.010,0.00000,0.00000,3399.23000,3397.05000,0.0000,0.0000,218.0,2.18,0.40,"Hoko GOLD",00:00:59:57,,,,,,,,,,,,
,08/28/2025 10:15,08/28/2025 11:06,XAUUSD,Sell,0.010,0.00000,0.00000,3396.65000,3397.45000,0.0000,0.0000,-80.0,-0.80,-0.15,"Hoko GOLD",00:00:51:11,,,,,,,,,,,,
,08/27/2025 17:15,08/27/2025 17:55,XAUUSD,Buy,0.010,0.00000,0.00000,3380.07000,3385.33000,0.0000,0.0000,526.0,5.26,0.97,"Hoko GOLD",00:00:40:00,,,,,,,,,,,,
,08/26/2025 14:45,08/26/2025 15:00,XAUUSD,Sell,0.010,0.00000,0.00000,3378.88000,3377.81000,0.0000,0.0000,107.0,1.07,0.20,"Hoko GOLD",00:00:15:00,,,,,,,,,,,,
,08/22/2025 17:45,08/22/2025 17:55,XAUUSD,Sell,0.010,0.00000,0.00000,3373.33000,3374.19000,0.0000,0.0000,-86.0,-0.86,-0.16,"Hoko GOLD",00:00:10:00,,,,,,,,,,,,
,08/22/2025 17:02,08/22/2025 17:55,XAUUSD,Buy,0.010,0.00000,0.00000,3352.58000,3373.90000,0.0000,0.0000,2132.0,21.32,4.11,"Hoko GOLD",00:00:52:18,,,,,,,,,,,,
,08/22/2025 14:45,08/22/2025 17:01,XAUUSD,Buy,0.010,0.00000,0.00000,3329.42000,3348.84000,0.0000,0.0000,1942.0,19.42,3.89,"Hoko GOLD",00:02:16:05,,,,,,,,,,,,
,08/21/2025 14:15,08/21/2025 15:21,XAUUSD,Buy,0.010,0.00000,0.00000,3329.71000,3339.21000,0.0000,0.0000,950.0,9.50,1.94,"Hoko GOLD",00:01:06:58,,,,,,,,,,,,
,08/20/2025 15:19,08/20/2025 15:30,XAUUSD,Buy,0.010,0.00000,0.00000,3336.78000,3338.18000,0.0000,0.0000,140.0,1.40,0.29,"Hoko GOLD",00:00:10:07,,,,,,,,,,,,
,08/19/2025 17:15,08/19/2025 17:55,XAUUSD,Sell,0.010,0.00000,0.00000,3334.66000,3322.10000,0.0000,0.0000,1256.0,12.56,2.64,"Hoko GOLD",00:00:40:00,,,,,,,,,,,,
,08/18/2025 13:45,08/18/2025 14:15,XAUUSD,Sell,0.010,0.00000,0.00000,3349.28000,3348.87000,0.0000,0.0000,41.0,0.41,0.09,"Hoko GOLD",00:00:30:28,,,,,,,,,,,,
,08/15/2025 16:15,08/15/2025 17:05,XAUUSD,Sell,0.010,0.00000,0.00000,3341.25000,3338.28000,0.0000,0.0000,297.0,2.97,0.63,"Hoko GOLD",00:00:50:06,,,,,,,,,,,,
,08/14/2025 16:00,08/14/2025 16:15,XAUUSD,Buy,0.010,0.00000,0.00000,3350.84000,3351.42000,0.0000,0.0000,58.0,0.58,0.12,"Hoko GOLD",00:00:15:09,,,,,,,,,,,,
,08/14/2025 14:15,08/14/2025 15:18,XAUUSD,Buy,0.010,0.00000,0.00000,3354.53000,3352.92000,0.0000,0.0000,-161.0,-1.61,-0.34,"Hoko GOLD",00:01:03:08,,,,,,,,,,,,
,08/13/2025 13:13,08/13/2025 14:00,XAUUSD,Sell,0.010,0.00000,0.00000,3363.09000,3366.36000,0.0000,0.0000,-327.0,-3.27,-0.69,"Hoko GOLD",00:00:46:03,,,,,,,,,,,,
,08/13/2025 12:53,08/13/2025 13:30,XAUUSD,Buy,0.010,0.00000,0.00000,3366.72000,3364.63000,0.0000,0.0000,-209.0,-2.09,-0.44,"Hoko GOLD",00:00:36:48,,,,,,,,,,,,
,08/12/2025 17:17,08/12/2025 17:55,XAUUSD,Sell,0.010,0.00000,0.00000,3332.54000,3334.52000,0.0000,0.0000,-198.0,-1.98,-0.41,"Hoko GOLD",00:00:37:07,,,,,,,,,,,,
,08/12/2025 17:30,08/12/2025 17:47,XAUUSD,Buy,0.010,0.00000,0.00000,3335.02000,3333.74000,0.0000,0.0000,-128.0,-1.28,-0.27,"Hoko GOLD",00:00:17:08,,,,,,,,,,,,
,08/12/2025 15:45,08/12/2025 16:45,XAUUSD,Buy,0.010,0.00000,0.00000,3350.45000,3353.63000,0.0000,0.0000,318.0,3.18,0.66,"Hoko GOLD",00:01:00:04,,,,,,,,,,,,
,08/12/2025 12:00,08/12/2025 12:26,XAUUSD,Buy,0.010,0.00000,0.00000,3348.13000,3348.49000,0.0000,0.0000,36.0,0.36,0.08,"Hoko GOLD",00:00:26:02,,,,,,,,,,,,
,08/11/2025 17:01,08/11/2025 18:30,EURUSD,Sell,0.010,0.00000,0.00000,1.16141,1.16046,0.0000,0.0000,9.5,0.95,0.20,"",00:01:29:31,,,,,,,,,,,,
,08/11/2025 17:38,08/11/2025 17:55,XAUUSD,Sell,0.010,0.00000,0.00000,3345.17000,3347.25000,0.0000,0.0000,-208.0,-2.08,-0.43,"Hoko GOLD",00:00:16:28,,,,,,,,,,,,
,08/08/2025 22:22,08/11/2025 16:36,EURUSD,Sell,0.010,0.00000,0.00000,1.16470,1.16206,0.0000,0.0500,26.4,2.69,0.56,"",02:18:13:53,10.7,7h 5m,25.2,0.90,27.9,2.79,-25.1,-2.5100000000000002,52.6,97.2,-1.50,-0.15
,08/08/2025 15:17,08/11/2025 14:38,EURUSD,Sell,0.010,0.00000,1.16312,1.16426,1.16312,0.0000,0.0500,11.4,1.19,0.25,"[tp 1.16312]",02:23:20:34,76.1,2d 6h ,31.5,2.06,14.3,1.4300000000000002,-29.5,-2.95,32.6,93.4,-2.90,-0.29
,08/11/2025 13:30,08/11/2025 14:30,XAUUSD,Sell,0.010,0.00000,0.00000,3360.90000,3352.02000,0.0000,0.0000,888.0,8.88,1.90,"Hoko GOLD",00:01:00:01,,,,,,,,,,,,
,08/08/2025 17:45,08/08/2025 17:55,XAUUSD,Buy,0.010,0.00000,0.00000,3386.87000,3389.15000,0.0000,0.0000,228.0,2.28,0.49,"Hoko GOLD",00:00:10:00,,,,,,,,,,,,
,08/08/2025 16:23,,,Withdrawal,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,-300.00,0,"Transfer Out to 15545259",00:00:00:00,,,,,,,,,,,,
,08/07/2025 19:34,08/07/2025 22:09,GBPUSD,Sell,0.010,0.00000,0.00000,1.34285,1.34092,0.0000,0.0000,19.3,1.93,0.25,"",00:02:34:53,,,,,,,,,,,,
